id,number,GCaMP,age,cohort,monitoring_frame_range,sex,nvc_whole,nvc_segment_0/20,nvc_segment_1/20,nvc_segment_2/20,nvc_segment_3/20,nvc_segment_4/20,nvc_segment_5/20,nvc_segment_6/20,nvc_segment_7/20,nvc_segment_8/20,nvc_segment_9/20,nvc_segment_10/20,nvc_segment_11/20,nvc_segment_12/20,nvc_segment_13/20,nvc_segment_14/20,nvc_segment_15/20,nvc_segment_16/20,nvc_segment_17/20,nvc_segment_18/20,nvc_segment_19/20,lag_whole,lag_segment_0/20,lag_segment_1/20,lag_segment_2/20,lag_segment_3/20,lag_segment_4/20,lag_segment_5/20,lag_segment_6/20,lag_segment_7/20,lag_segment_8/20,lag_segment_9/20,lag_segment_10/20,lag_segment_11/20,lag_segment_12/20,lag_segment_13/20,lag_segment_14/20,lag_segment_15/20,lag_segment_16/20,lag_segment_17/20,lag_segment_18/20,lag_segment_19/20
M308-8_v1,308,False,8,2,"(88, 7378)",F,0.2744713163437651,0.33524136124641546,0.23609461214232788,0.20254552086185704,0.13090336620010362,0.1079512280823485,0.1658457066654955,0.14623748531153666,0.17909743695012814,0.17077062746545885,0.15543388193507654,0.1432893450124211,0.13301914003398038,0.10631072664763486,0.10190639434233127,0.07712683320021864,0.0716400314412664,0.09559860531966484,0.08499124443444193,0.08212386919201181,0.06526548964770405,0.15423427887196,0.10431479416986662,0.39858788554440727,0.5031008712168132,0.2812172261447624,0.8323052149139104,0.5131838639085016,0.5077914034435773,0.5194847020933977,0.5303687187745159,0.4617531689995458,0.27164622816796724,0.5326314050951731,0.12474503488996241,0.29141583054626535,0.09937652256492835,-0.3704529501630951,0.098005698005698,-0.2400594574507618,-0.3027540360873694,-0.40265906932573603
M308-10_v1,308,False,10,2,"(111, 7328)",F,0.15368076058242122,0.19510373122862434,0.005928797204637781,-0.0172570852121936,0.07130209989055458,0.10343250349404175,0.11008669493575322,0.1320857260771661,0.098395830639478,0.12963588128953135,0.1275098394065913,0.13973325920530819,0.08587638118981715,0.09422776315985808,0.12942516831903944,0.09270546666379202,0.04641631801846618,0.042362755427769815,0.07387348852825092,0.07317932867067949,0.05449105359167843,-0.11390639168546116,-0.3563285203872058,0.17283979322157378,0.2186441597495098,0.4930440915467305,0.22976586295891555,-0.020894851465197206,-0.11712277275298967,0.1899447402481651,-0.13957543769908623,-0.13759910716361695,-0.001046292636424936,0.011989738581847223,0.2614104024739008,0.10869042913498726,0.18133413936617918,0.1870693730769529,0.3335270912289675,0.14096274423182745,0.27767056507552684,0.24694056282793522
M308-12_v1,308,False,12,2,"(135, 7630)",F,0.08034715929584524,0.1205839950348077,0.09849364573154033,0.25989761211976287,0.21665267177936468,0.03977309697111758,-0.055307163064742385,0.04564519711966792,0.08284983812751918,0.013196565129594988,0.12494261056022508,0.13021014767797578,-0.023683087591285797,0.00850830599522034,0.011302648095569457,0.06958808327384887,0.02024120518346831,0.04096099344063528,-0.011505160555476778,-0.012128796382569026,0.0530106969931085,0.16231044667755726,-0.03316667491708333,0.3213124762800521,0.3718792799036351,-0.07299968648416745,0.14931604046004326,0.48544626503638433,-0.1783822583040444,0.24641519396729533,0.5836509743742059,0.294680131346633,0.6461643813012558,1.184050294539874,0.8898074352754815,0.9833011567084138,0.8225582891936043,0.8523340428691647,0.9275118393478872,0.7170849627906208,0.48950547002623634,0.8645281586720128
M308-14_v1,308,False,14,2,"(107, 7269)",F,0.10579158158924429,0.05415896937234206,0.27734821406971083,0.10308441357254834,0.12483945205204007,0.09875473591681715,0.08954245813148977,0.07811836149481592,0.14620496331955868,0.022524966078692366,0.06741254316215871,0.08840552871494273,0.08363740434468156,0.08667771417813129,0.10737644937865373,0.05565594525465422,0.07034078698159407,0.07983816333056229,0.05122236850182619,0.06386755579347163,0.08818856565466418,0.49106189455570665,-0.2017008135327603,-0.18302566584468363,0.6298617992978576,0.23511019950373732,-0.2678128336905503,-0.07975540242600229,0.005285274212010198,0.08961151698124803,0.10284774876510491,0.15384910849408096,0.21888563680640377,-0.1901776866170404,0.07451622072165504,-0.06164104691449071,-0.06092661304571608,0.018721240195739515,0.17658807894110146,-0.26964885191245497,-0.2713850030344234,0.07369423766833368
M316-8_v1,316,True,8,3,"(83, 7579)",F,0.4339130920476677,0.3368084051555999,0.2592949556222826,0.22202101086037454,0.3100335354152169,0.4973368286357881,0.35381557878799513,0.3317195720249212,0.2868041267190051,0.23862597483520134,0.25806571287558017,0.24505141404491604,0.1982738941429249,0.2122699034520162,0.21797408448458377,0.12831454521773805,0.11319457483094691,0.02917392002992567,0.08432130223504292,0.032823622718090494,0.03137621947183476,-0.62652922957801,-0.21706349206349204,1.1231707317073172,1.9607336430507163,0.35692992644212157,0.13665311653116533,-0.8657375145180023,-0.5861014324428958,-0.9822880371660859,-1.5730836236933798,-0.4247580332946187,-1.1958284939992256,-0.4254258614014712,-0.5037262872628726,-0.3207413859852885,-0.5703542392566783,-0.12644212156407278,-0.3061556329849012,-0.02437088656600853,0.1693960511033682,0.8955671699574138
M316-10_v1,316,True,10,3,"(104, 7207)",F,0.2757405036312769,0.5044544928834929,0.1648317399958039,0.07706081313225414,0.12782676280003805,0.18533392729569367,0.038348004168966894,0.08091459845400838,0.05409367365086157,0.003777822675850004,0.020206701545821184,0.014271616152581573,0.007773824918732506,0.07841459840379762,0.06554691807612947,0.05688948877357685,0.06886326356574822,0.04487758065705952,0.04163532759871321,0.08485754751875614,0.06093847261641097,-0.6126446529696605,-0.24593512616383514,-0.07616337920280142,0.06696212805150512,0.11224796870297923,0.4072533946142131,0.2644470586089605,0.03570158400131315,0.08706991674189987,0.0881642181672275,0.19028989868592638,0.11717232511695344,0.380287983658432,0.1399429139423121,0.007340938728239357,0.24909036194019643,0.21372618754502593,0.4099526714633546,0.3319563373731294,0.4529860750143627,0.3878477826717369
M316-12_v1,316,True,12,3,"(94, 7392)",F,0.4034481291521109,0.555568821767117,0.4273511042282337,0.4415526559245809,0.29848548721253415,0.31050370020048496,0.3026561657194445,0.27164253178795156,0.3274129630413932,0.22341199398050512,0.25002362759516755,0.21248390647828147,0.199603535556438,0.17123621517140042,0.17667191183554873,0.1856625177439742,0.13304066436904258,0.11876093346038673,0.08826866564261654,0.019627930858622345,0.027361016910947458,-0.32051967970324396,-0.49445365862357993,0.02533304799101172,0.24205054125871628,0.048722201416011274,0.19419328375510492,-0.5567117864212724,0.12298254061669608,0.012189467301553332,0.160727979598024,-0.10183154102687567,0.07641824050790932,-0.018529417009969157,0.1043550371836713,-0.030683216521320434,-0.1949690581919997,0.009541133879050532,-0.029755853976066924,0.35491234640557845,0.3004119629768337,0.35490342945802794
M322-6_v1,322,True,6,3,"(140, 7572)",M,0.3121844328883,0.5619926413495394,0.4444123220598932,0.12728579178905075,-0.04894913466826977,-0.1620206525235988,-0.24552711091408688,-0.14957833359725417,-0.14708354099016463,-0.14036762931503488,-0.04204505590004029,0.041563083107975414,0.03792629830440499,0.09569653065402474,0.009165871221515446,0.015914757864295314,0.05502254732405406,0.022437510665684328,-0.012489706125125673,0.025460829261019283,0.03860011389043748,0.052805902205478386,-0.4350678910603563,0.07515108704183346,0.03780707950710307,-0.39201004630719727,0.5381759673495016,-0.12254925045129897,-0.6801506946079586,-0.40602778431834236,-0.4940036103916491,-0.010093399262224315,0.38763833294089955,0.5319362687387175,0.027015147947570838,-0.12575935954791617,0.0866650969311671,0.4819715877874578,0.5590926928812495,0.28353347460952827,-0.21705517620280984,-0.06253826230280196
M322-8_v1,322,True,8,3,"(83, 7594)",M,0.3288657267241563,0.3945295990266298,0.2174779825443059,0.301976969383945,0.08714414667533613,0.16846543503162412,0.24542550947627467,0.04319215649265229,0.16917518609294466,0.12496280184637129,0.09817498486902031,0.09767451603154656,0.11899425657932516,0.08022475889745757,0.061616632044290395,0.06403086559391664,0.05534286425508805,0.04791207497914913,0.03569920301521825,0.07111372827075335,0.053979634015709856,-0.3416745312246785,0.7008226804320264,1.2189111638592578,0.21086548269320596,0.8918980753281665,-0.00746418051305514,-0.9269025080790461,1.3108359310206767,-0.7775521682348119,-0.6066386402417516,0.037845206432731815,-1.0151571481682728,-1.669841088264173,-0.62138587811365,-0.319196194507202,-0.5483551157758269,-0.10620489795140178,-0.1747075814339234,-0.22509794949523837,-0.2595208815931211,-0.041296079160351176
M322-10_v1,322,True,10,3,"(45, 7308)",M,0.24668849292365777,0.42287268624134844,0.42012072872382566,0.2306099788320274,0.15560215604141686,0.1315563461413666,0.19819783238651856,0.1035165921674121,0.06791913191803532,0.15215609052264858,-0.029738575570238845,-0.08997546334309144,0.17917274972915823,-0.04343074263298099,-0.0008589449978046464,0.011622070433518877,-0.008416480601158224,0.10313202831087886,0.053587898942501745,0.062317010819294104,0.056529193460924054,0.09190006505265749,0.2815373525326582,-0.021142113683914415,0.39612672960950823,0.6450937988993793,0.3182129859169787,-0.1086994743042003,0.6913515129138316,0.09705153225381086,-0.1917998487965258,0.3751780157181286,0.9245652900117798,0.09484501643898237,0.7535031735147775,1.0575364382790937,0.49883081034513077,0.5130632768957574,0.23121824287497583,0.05739578388452276,-0.02777045202806057,-0.05173444450305043
M322-12_v1,322,True,12,3,"(182, 7577)",M,0.24038077299137428,0.47979207547330993,0.062494974351664845,-0.19127163507853767,0.0459978996792452,-0.08677463769878731,0.04640230266873644,0.16096422386297787,-0.014268362963113118,0.030222224447669407,-0.08249749765385028,0.0420794440086823,0.18702724558204828,0.1346790747669609,0.06559709129361242,0.19755529527357707,0.1527685380802588,0.16810066619733804,0.15465943434795362,0.09127563819066865,0.1058818482549657,0.2074207609105096,-0.34153975856069163,-0.6164056754381245,-0.4360616333925272,-0.15058566072934043,0.2913863925810328,-0.8525354714882779,-0.28558359791207016,-0.114262139231197,-0.013166155446734508,-0.366993129921613,-0.23939442859961615,-0.23603113957201027,-0.030179913541050072,-0.6201635903783027,0.09483578180774543,-0.237071516977883,0.03305888894868069,-0.44960447721035357,-0.2333315395791853,-0.11735636513659436
M353-6_v1,353,True,6,5,"(97, 7497)",M,0.3222772410408616,0.30836399364181727,0.3662059730308498,0.3006903040845939,0.15895195544461932,0.18731910971795454,0.27121129307988145,0.09193907579238043,0.12464205415807378,0.12770467435275762,0.13831672313658228,0.17096920868503918,0.16920289458087534,0.11974397513612405,0.1651158690978488,0.12963147269083974,0.07868289830785698,0.07368205817103139,0.047817026585746956,0.07807143827164308,0.05726587605266738,-0.2536477987421384,0.7002201257861634,0.03985324947589099,0.30352201257861633,0.24772536687631025,0.4742033542976939,0.519895178197065,0.5463626834381551,0.475880503144654,0.5289727463312368,0.414664570230608,0.7278721174004192,0.48250524109014675,0.24275681341719077,0.25527253668763106,-0.1470545073375262,-0.13475890985324945,0.0016876310272536576,0.0839832285115304,0.1240041928721174,0.1219916142557652
M353-8_v1,353,True,8,5,"(109, 7400)",M,0.3203101319143011,0.3941761921968114,0.15219095726503265,-0.012946383913156658,0.21702499751027277,0.26906897667765156,0.31750502631972444,0.2598492564892086,0.33329874101547874,0.30384997380559053,0.24344529857988828,0.21705831871059067,0.22363705624571534,0.2444495609494256,0.1832228759355201,0.1135470380101527,0.11285137817010824,0.12689061776454702,0.07706228331518321,0.07359385439702963,0.05562946269917059,-0.2974708529620759,0.1295540876034073,0.2514233579844023,0.8551903220429682,0.28287320928845255,-0.23341316419717345,-0.028265389372845225,0.14797659464343674,0.06990025528331184,0.16139870691545827,0.4464212086919143,-0.04699493819687521,0.3267450939109228,0.20339325034432545,0.13123843110421,0.2916107411988666,0.46605433762314574,0.564360344237703,0.32606960198612167,0.5076804309112124,0.8115903887148985
M353-10_v1,353,True,10,5,"(113, 7428)",M,0.3210058568007388,0.44792214359115473,0.21502207433507572,0.1791401909637035,0.17319464779970398,0.23664255494831857,0.19044320108587814,0.08896947987716264,0.18309945765148383,0.1117862258083119,0.1288504619190314,0.0739517764294174,0.05326825829195918,0.09302572444901046,0.1138233670530721,0.07900469599134599,0.09854558135485011,0.08495851784432468,0.08800851831538459,0.07252376506649677,0.04849107912077537,-0.10372051368999484,-0.4187947239829234,0.5131422211788438,0.10372051368999487,0.2270826268791681,0.05358617871334044,0.22696959421272755,0.8881759136082635,-0.10155550338663259,0.3640260496822043,-0.1190233977619532,0.5882306909773848,0.4548608393979706,0.23795115249845664,0.1302658006625453,-0.1506551547243307,0.14807279303718773,0.07474067697872376,-0.26626148803157956,0.13902148490144425,0.17118362591404304
M361-6_v1,361,True,6,5,"(108, 7428)",F,0.3753953364240713,0.3968289455119708,0.34480154548314185,0.3605658222744958,0.1744428632637455,0.31244631701676384,0.27735349539568377,0.1593540072087338,0.13576114764347785,0.18313218979378965,0.15786740632962076,0.18631794498838125,0.11506199840453545,0.12391914064497869,0.16270367108967573,0.1367703594570012,0.17758733924946707,0.107989378649728,0.09841965010299071,0.051316242561019465,0.06328107821518218,-0.36469677704682396,-0.05406600696555918,0.13135054452982475,-0.12355575211454478,-0.5251165533381245,-0.10405034367110769,-0.16484235354819687,0.07299095214402859,0.08574271656808008,-0.5722999244476386,-0.21490961357731214,-0.6181565223800837,-0.05284979821991269,-0.22305452669209647,-0.2115189710136916,-0.41510494407282517,-0.45207953268100315,0.03970184458326423,0.14172517367829435,0.1563288923286712,-0.27818932316140565
M365-6_v1,365,True,6,6,"(87, 7428)",F,0.21857297514226387,0.14864849767555224,0.14892459926118412,0.23870502124819332,0.35582796413203244,0.2410883699741658,0.27312812606784526,0.22602874306638635,0.18461570698258734,0.14295324403674575,0.1908238205605085,0.10456107477691023,0.061769949654041145,0.10091475423946794,0.08705354710600716,0.1605027962205353,0.08524652047776936,0.029621256868047303,0.036126529534930125,0.06729469883609455,0.027190285006333026,-0.18476629315460605,-0.09683387440220614,0.5285632003351136,0.24905749293119697,0.16563689042482638,0.08650120431458791,-0.2026302928753447,-0.6518570880022341,-0.5146874018221802,-0.3619314413376619,-0.7376252312633085,-0.19849373407337592,-0.014207421370475084,-0.21506615003316226,-0.32255559046322474,-0.3347994554403602,0.051541173595838985,0.3821342548958006,0.13053722902921772,-0.06428247285928716,0.46186337138269273
M367-6_v1,367,True,6,6,"(162, 7529)",F,0.36735559666575784,0.3089020506261791,0.18361164563056426,0.33173950377042155,0.43955908099421154,0.30137049994368403,0.2949032492310711,0.2605574727011907,0.26569143443528415,0.2036299099174709,0.16854794601285894,0.22956425781393738,0.08999582820901032,0.09683566975054507,0.15492771583688017,0.11028914576461687,0.10919434069036417,0.10420738135157263,0.06543893702050599,0.11598468984246509,0.07578595317260299,-1.1639028262040425,-0.49824720545019896,0.3233268135045497,-0.09574699284708638,-0.14419215541759975,-0.13181392975593162,0.12758076556018555,-0.12408462548780605,-0.15614517485424878,0.48940291596980084,-0.27583600268352376,-0.03353459761317572,-0.16455480908240497,-0.33865313565968386,-0.19971463937787606,-0.23141612570985817,0.03160699605975566,0.07785053528739215,-0.27519346883238377,-0.11915223327758409,-0.01883191125473631
M374-6_v1,374,True,6,6,"(72, 7417)",M,0.32447851917660453,0.38285036412742546,0.19008953015631602,0.2951547018126803,0.0856304620709738,0.11814168968635766,0.10321897479038854,0.22486516650951088,0.20051189502686395,0.16260562640200127,0.1874929913766174,0.18036126352700688,0.14086325402299552,0.14716673142354814,0.13235113811560148,0.10599087767124152,0.0731846911888968,0.11236494384775601,0.11468785456781345,0.11942203513109273,0.10059805117876736,-0.19910416451734925,1.1417947659823242,1.222041679562571,0.8487826266377798,0.07060937446267067,0.29510987310430215,0.6340916125038689,-0.45723718147116477,-0.9603064066852368,-0.5449895113312013,-0.6129423295161458,-1.2430448089686714,-1.1583015234361567,-0.6528422572990819,-1.2067557343787614,0.07388493414491556,0.3509835276316241,-0.3561160975274253,-0.008167406031844312,-0.05083565459610028,0.2687850338732419
M374-8_v1,374,True,8,6,"(68, 7125)",M,0.35551567180880067,0.35437408532618997,0.27573534486037066,0.18361858622723526,0.2522899940012586,0.14386020654521053,0.17511177911591175,0.18656449244089895,0.21913338011292802,0.16737387863270967,0.1566385792986202,0.21132481744105794,0.15142597627291757,0.1835172348690765,0.10037455235502843,0.11734167960901593,0.11170148146258074,0.0668979722503773,0.1431851828223898,0.07955290848500395,0.1018584495332607,-0.2631983475044435,0.20163007798113725,0.003979119629789759,-0.481593569358377,-0.07574738595058525,-0.5546588525403916,-0.5988535011448977,-0.5267489711934156,-0.48903140061808453,-0.7560807673215802,-0.2662087076267794,-0.14293606187250804,-0.2661366511344895,-0.1007910201598053,0.01479559975020416,0.19647403564394483,0.2743671038093866,0.0634097132151607,-0.13498582888984967,0.09081519911610701,-0.12001409104738116
M374-10_v1,374,True,10,6,"(68, 7649)",M,0.2513524495256288,0.3254442541259425,0.1933401863099139,0.10140427760400217,0.0696892862961925,0.019252828187105542,0.07683559649395798,0.21957051008644687,0.15239082887435623,0.20832479462992912,0.23260550813391795,0.12762619132520506,0.2192199757569459,0.15453283755782624,0.10133866209974043,0.10552467254349093,0.10921151784701424,0.11420196152433025,0.14261569054984166,0.15038701561818582,0.08923585252483496,0.08740180968479662,0.31294123496072385,-0.0038778959928407962,-0.3093450664545424,0.24933711179609552,0.11134864605084349,-0.10206821119618179,0.3918912200457394,-0.5381326439296013,0.2936429021245566,-0.16340194226243746,-0.33496569553544797,-0.16968280799443175,-0.4937771369858473,0.2240727851247887,0.37371151105366074,0.32648072652547144,-0.4669633091379138,0.011095091312850098,0.04689105432368833,0.5587401809684797
M387-6_v1,387,True,6,7,"(90, 7540)",M,0.3382652602772114,0.341716321160597,0.28670337400489837,0.17474374456658043,-0.0640264467529292,0.2297545959946009,0.31034887344513523,0.2064762841351604,0.2291410248151837,0.2188234988394588,0.15731190965939532,0.1725572177966986,0.24853213288237824,0.22525846986223777,0.1758224977368152,0.14625613623783532,0.1821619614404077,0.18473274412406954,0.09089197198762115,0.1317803776904907,0.009516616063662085,-0.6851056323413438,-0.9844041837878224,-0.6375918316523471,0.9207134852446768,-1.2246814427427055,0.5512285726144524,0.3451624953305939,0.7310837172622754,0.7026418461793881,0.2946498983107127,1.0116942680446603,-0.05163325447225333,0.08775370439546755,0.3822583322956875,0.37751629103889095,0.3212136305150874,-0.23183082223052337,-0.036545884696799896,-0.14189806167766572,-0.38406383596895366,0.11385049599468726
M387-10_v1,387,True,10,7,"(117, 7462)",M,0.17758561788728333,0.22520741197219,0.09057196586010419,0.026064001425739187,0.2349740161216822,0.21947747959217087,0.07514181021606244,0.1636925829659279,0.15664778533852075,0.129667721572715,0.15295219627013015,0.06585266465599007,0.1291472631768139,0.16438409756796338,0.1296785959719927,0.12638999166259132,0.06056157614981487,0.02686621110890178,0.05660098512396229,0.04806744931444189,0.033106772321115155,0.4862360983573105,-0.19582695643301698,1.1274665850423427,0.7083971023364962,0.5126517702275277,-0.38679726558514443,0.4219467401285584,-0.5961432506887052,-0.07571676359555148,-0.04872972145699414,0.005377002346699321,0.5330476481991634,0.26698296092235485,0.16240179573512908,0.4217222732374247,0.5466483011937557,1.0918273645546372,1.2609733700642791,0.8631874298540966,0.5250484644424038,0.7515049484746454
M396-6_v1,396,True,6,7,"(89, 7528)",F,0.26226199090796665,0.24708429473109497,0.16862148993513812,-0.012010097714307921,0.17675143497226933,0.035594833822444626,0.18625765393311206,0.17483489556147347,0.2316443608628354,0.20954657126743986,0.12070493730531283,0.16840602622839634,0.24760622115999897,0.27573802462889746,0.15729681385049493,0.23484948210687068,0.14314206296506127,0.1744271432136886,0.1663838587840689,0.07720943947491751,0.0722849617629011,-0.48531767730547476,-0.2168244740553141,-0.7013171400888326,0.4554350015828705,-0.592559549505473,-0.5414568164158057,0.01743076140865877,0.227233046498019,0.4072677737166758,0.12015425792154719,0.44716570255465704,-0.5029786744179353,-0.6092996038027263,-0.45452365192198846,0.05967901305628306,-0.6270181598411375,-0.025604128893621524,0.1099279554110187,-0.15226254544756862,0.1478688807666849,-0.30996440939745395
M397-6_v1,397,True,6,7,"(69, 7503)",F,0.34904128160276493,0.2960442257018254,0.21287866982093026,0.18153225478636703,0.34061479870504163,0.30806233871684946,0.28089939592618574,0.2693390547573765,0.2761310028525643,0.1387022459438106,0.16375460399135688,0.14974137178585237,0.10441459076552033,0.16125266349654924,-0.05842932820338736,-0.009535374344641218,0.07985547308721747,0.051874732946521375,0.058243606058075534,0.037891019696114824,0.04600171973189887,-0.6759365827110266,-0.21142367709643745,0.6181133624189218,0.5099435239956104,0.15586663454761204,-0.09788281898236127,0.6707707680915036,0.2278936145535005,0.22514565099078354,-0.2669896416048821,-0.07469464593203254,0.1196791663320932,0.20603481348643415,0.21677685286796392,0.2452914358109615,0.24419403477779855,0.08266195587198773,0.31265223093600275,0.1402799710928508,0.11344271655826485,0.19228607371323034
M410-6_v1,410,True,6,9,"(99, 7428)",M,0.30173774055231156,0.3530768530352965,0.3283941263860499,0.22420649408918572,0.28873550366033957,0.29869510347811,0.14139929748718483,0.15826762523000767,0.11515674482074006,0.17946437951386687,0.11232661916517382,0.19995973807641665,0.10480987620848504,0.16582900064112374,0.08203923881815225,0.08550009691198003,0.11715140511905271,0.09838933078141789,0.08367021530645787,0.05389567592950485,0.04553820582129088,-0.23033213707691225,-0.2628069805080572,-0.13068221800014077,0.07942790795862359,-0.29238793892055454,-0.5532949827598339,-0.009701991415100971,-0.2884737175427486,-0.14258321018929002,-0.4127964253043418,-0.24517099430019,-0.04549292801351067,0.026880585461966103,-0.19402223629582716,0.15633136302863976,0.20558898036732112,0.06764126380972489,0.014240729012736611,0.14418408275279712,0.4427644078530716,0.13435894729434947
M410-8_v1,410,True,8,9,"(102, 7532)",M,0.3169115120719265,0.38311832907950755,0.2900562035620102,0.04278610699432228,0.3204074650835168,0.2756018784084843,0.22897236569194954,0.19647437425270858,0.21503648800927377,0.21381931252006747,0.15750495701715367,0.110970585632445,0.14781509030693016,0.22254465997065226,0.10174804154007512,0.05128049229704258,0.13309747718323625,0.0938067151454243,0.015737493155324543,0.023703226126678707,0.037973707409404076,-0.1821206819663133,-0.0363623889403451,0.09169496758258723,0.977093410174608,0.3727402147439196,-0.08310178038489245,0.09816129806867688,-0.10614558677232347,-0.3409917327021371,-0.6109910466193268,-0.1180233954238277,0.278446708517718,-0.18999348221330312,-0.44468457342801265,0.29948372268532814,0.036113683921649355,0.08562313471235979,0.30965490034647186,0.41186408699530036,0.9418630578710849,0.329739974614936
M410-10_v1,410,True,10,9,"(71, 7137)",M,0.27182193471319727,0.3674065845304155,0.1715900823166392,0.030793100221149446,0.16126043164259649,0.15975982850490614,0.2072590272819468,0.15720381983502832,0.10376221642198963,0.1433763389901616,0.14188253386993346,0.12727260772255172,0.04965188381035962,0.08622340582876478,0.1441910712906703,0.11174064666854389,0.13155810082671965,0.07408478224663018,0.15181980431929215,0.10768163682236029,0.08987690809329736,-0.3217592043576912,-0.7079271715327025,-0.28838080781728054,-0.2982709958968764,0.37999351722284147,0.28452276482539984,-0.06615595031979069,-0.5766588398991216,0.2459739582098048,-0.5327736008664785,-0.5207883689490785,-0.047703752895508704,0.7910253065483955,0.4502763086118161,-0.1512068243088332,0.45292476025583256,0.0682905232866099,0.4124469321442971,0.1705049450940398,0.4901532939623208,0.47832617856098164
M412-8_v1,412,True,8,9,"(135, 7515)",F,0.1122443048412862,-0.007359817272969453,0.20218623340624878,-0.0327284251905728,-0.06697988341993658,0.2286148319552183,0.0016317533172900927,0.25999898744367694,0.24648789384165523,0.1449679472360355,0.20618839952954218,0.11352782649469151,0.22203048153576654,0.16562443008839142,0.06423638008825393,0.11123103459517082,0.14042316453440679,0.045023169218840836,0.08383890241843046,0.07190938305102415,0.038767454108302034,-0.24573406310367032,1.1949542104886597,0.1197145310152393,1.155147742720183,0.35219467696930673,0.4977641840165987,0.6887118122630035,0.6007548114759963,0.19437289833297564,0.3862595692924089,0.1770319095657151,0.37938219932746653,0.5901481004507406,0.2977928024611862,0.6389246619446233,0.39004256993632397,0.5802300207483723,0.14846712456178005,-0.2235279387565286,0.17279280246118625,-0.5583905702225085
M412-10_v1,412,True,10,9,"(101, 7163)",F,0.2617972191257833,0.5212101884821158,-0.13547289282289424,0.11463796798838585,0.08726475260704396,0.09767103286286756,0.10899603158981024,0.1751563532141384,0.13794674599013432,0.16246622360447632,-0.013083109234166215,0.05935656304870109,0.04412012448185911,-0.06742989052545242,0.01582229791686053,0.02165587617349322,-0.00471274700913143,-0.034208109596193234,0.06929561249766401,0.01866360891355029,0.006151696102842307,-0.24430429255891264,-0.16951044620449138,1.2143916430364068,0.509069130732375,-0.018439750985952207,-0.5017600469345849,-0.21036635051008767,-0.18614126006323134,-0.128507871321013,0.36933281183794536,1.244499853329422,0.7957938137609595,0.515180404810795,1.4160310941625107,0.48307584498549583,1.0836022293927838,0.6477543104853167,0.8892963071607835,0.6999934813076497,0.765481894331997,1.1080717708027772
M415-6_v1,415,True,6,9,"(131, 7585)",F,0.26131402170127016,0.3805492305761392,0.14564285761159498,0.13369033558353574,0.27081383628921396,0.32317656289883717,0.25480172647134236,0.27959888781478864,0.2361703322136224,0.2338780601012385,0.1509169606964782,0.1388061067476052,0.05350568241174517,0.10256568004672735,0.09162628885345286,0.1532353422765689,0.05412691095057275,0.1416256657858113,0.10356724087282543,0.0803242391322693,0.13276686110924574,-0.4560394412489729,-0.46516667472247736,-0.16576441587316929,-0.2815103033818293,-0.0331093817970903,0.7028292007024668,-0.1949667295019898,0.3727020800103114,-0.15264955612483283,-0.5537483686983422,-0.022459600109559063,0.018077239112571898,1.0097072518407526,1.0795430744195789,1.0323118565421239,-0.23536661994296476,1.2443246813926885,-0.03807176116132567,0.08461823513300143,0.1365137673804115,0.19420948330030452
M415-8_v1,415,True,8,9,"(62, 7420)",F,0.23101355631260384,0.3909023552525564,0.11900836072784277,0.08527319590776322,-0.010078065636693423,-0.05277750987898754,0.0664001367348112,0.09114122534616231,0.04415300492389525,0.07750344814924867,0.11289406915996977,0.05069612653643164,0.08746896131001233,0.054674957566098296,0.08194980848450119,0.062321657420368666,0.08699816802851724,0.062113315072065724,0.05020521474520125,0.06224164136445653,0.05549997335039197,-0.013662853964645838,-0.25258949370863865,-0.30695072505823834,0.45229286065501095,0.17227287016661424,0.10294295456194233,-0.1967854004949258,-0.29181276650625915,-0.2464069515311263,-0.10408757123626663,0.04929912380399649,-0.0545063236040916,0.1857503284727428,-0.005537687713104223,0.1623743541379505,0.15756212769730532,0.15792485833353484,0.11754084749997984,0.024762411433269658,0.20760283413537106,0.13410554655446197
